,Question,Answer,Source,Metadata,SuggestedQuestions,IsContextOnly,Prompts,QnaId,SourceDisplayName,n_tokens
125,「經衛生主管機關指示辦理之疫調專案」（自費特材群組序號010）所指對象為何？,1.  疫調專案係指地方政府轄區發生確定病例時，為釐清疫情規模，由衛生主管機關或網區指揮官指示辦理，配合疫調開設之廣篩專案，針對相關接觸者或風險對象等進行採檢，非由醫院自行認定。\n2.  非因疫情調查執行之採檢，不適用此項。\n3.  若地方政府為因應大規模疫情，採取設立社區篩檢站方式進行相關接觸者或風險對象等之篩檢，則請以「社區篩檢站」(自費特材群組序號009)申報。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],343,cdc,410
126,同一病人是否僅能申報1種自費特材群組序號？,1.  若病人不同時期有不同的適用情境，可依實際狀況申報，不限僅能申報1種自費特材群組序號。例如：病人於入院時已進行1次篩檢（自費特材群組序號002），住院期間因出現疑似症狀經醫師評估需採檢時，可再申報（自費特材群組序號001），因出院後直接轉入長照機構，故出院前2日內之採檢可再申請1次（自費特材群組序號004）。\n2.  若病人該次採檢可適用不同的情境，請擇其中1種自費特材群組序號進行申報。惟因社區採檢站另有提供其他補助，故於社區採檢站進行採檢者，若同時符合1項以上的適用對象條件，仍應依「社區採檢站」（自費特材群組序號009）相關原則進行申報，以避免發生費用溢領情形。例如：居家隔離病人因病住院，將於解除隔離當日出院且出院後直接轉入長照機構，出院前僅需進行1次採檢，申報時「自費特材群組序號」可填入004或005。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],344,cdc,802
127,COVID-19公費檢驗之健保IC卡上傳時效檢核原則為何？實施期程為何？,1.  依據110年7月23日衛生福利部健康保險署行政協助疾病管制署辦理「公費支付COVID-19檢驗費用」申報及核付作業，抗原快速檢驗結果自110 年7 月1 日起，應於採檢當日或隔日完成健保IC卡醫令上傳，病毒核酸檢驗結果自110 年7 月1 日起，應於採檢日3 日內完成健保IC 卡醫令上傳（自採檢日起至檢驗結果上傳日不超過3日），否則不支付該筆檢驗費用。\n2.  因申報資料必須配合執行健保IC卡上傳檢驗結果，故若有先前未完成上傳檢驗結果之資料，請儘速補辦理上傳檢驗結果。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],345,cdc,492
128,有關自費特材群組序號之填報規定為何？,1.  依110年7月22日嚴重特殊傳染性肺炎中央疫情指揮中心「公費支付COVID-19檢驗費用」申報核付作業討論會議紀錄，有關公費檢驗適用對象代碼（自費特材群組序號）之填報，考量醫療院所修改系統程式所需時程，原則調整自110 年8 月1 日起為必填（以採檢日計）。\n2.  因社區篩檢站案件已提供行政費用補助，故110年8 月1 日前之社區篩檢站案件，若為病毒核酸檢驗，請以自費特材群組序號009 申報；若為抗原快篩，請勿進行申報。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],346,cdc,459
129,若檢驗結果無法透過健保上傳，應如何處理？,*   無法透過健保署自動上傳資料者（例如路倒病人、新生兒及及其他因無個資致無法以健保IC卡上傳之案件等），符合通報定義者，請24小時內於「傳染病個案通報系統」通報，並將real-time RT-PCR檢驗結果，登錄於本署「實驗室資訊管理系統」(https://lims.cdc.gov.tw/)；不符合通報定義者，請至「實驗室資訊管理系統」，進行非法傳送驗，身分證字號輸入方式得以下列方式輸入：新生兒出生日期~通報日小於6個月時，得以AA輸入；本國人無身分證時，得以BB輸入；外國人無居留證或護照號碼時，得以CC輸入。\n * 2018-07-29  最後更新日期 2021/11/9,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],347,cdc,524
130,​我是COVID-19確診者(或是確診者家屬)，如何申請我(或家人)的COVID-19確診者個案資料?,"1.  本署依政府公開法第9條規定提供之「法定傳染病嚴重特殊傳染性肺炎(COVID-19)個人資料請求」資料，為本署法定傳染病通報系統登載記錄，無法替代醫療院所或地方衛生主管機關開立之醫療診斷證明書/病歷/檢驗數據或相關隔離證明。\n2.  本資料只限提供申請人之姓名/身分證字號/傳染病通報編號/通報疾病/確定病名/確診日期6項資料，每人（次）限申請1份。\n3.  請至本署全球資訊網/COVID-19防疫專區/重要表單項下下載，下載並填寫法定傳染病嚴重特殊傳染性肺炎(COVID-19)個人資料請求服務申請單，並檢具申請人(即COVID-19確診者當事人)身分證正反面影本，若為未成年人須請法定代理人代為申請；若為代理人，應再檢附代理人證明文件、申請人委託書或其他證明文件。\n4.  前述文件備齊後，親送或郵寄至衛生福利部疾病管制署 (地址：10050臺北市中正區林森南路6號)，由本署依「法定傳染病嚴重特殊傳染性肺炎(COVID-19)個人資料請求」作業程序辦理後回覆。\n\n### 附件\n\n ** [衛生福利部疾病管制署申請「法定傳染病嚴重特殊傳染性肺炎(COVID-19)個人資料請求」作業程序.pdf](https://www.cdc.gov.tw/File/Get/jj9XVhraLpMsNCZAKpUlPg ""衛生福利部疾病管制署申請「法定傳染病嚴重特殊傳染性肺炎(COVID-19)個人資料請求」作業程序.pdf"") \n\n ** [附件1 法定傳染病嚴重特殊傳染性肺炎(COVID-19) 個人資料請求服務申請單.odt](https://www.cdc.gov.tw/File/Get/eKHVKaa8AB5WFRWKyipQfg ""附件1 法定傳染病嚴重特殊傳染性肺炎(COVID-19) 個人資料請求服務申請單.odt"") \n\n ** [附件2 申請人委託書.odt](https://www.cdc.gov.tw/File/Get/WrFKuhCNpRbAc6yfTjtDmw ""附件2 申請人委託書.odt"") \n\n ** [附件3 申請文件檢查表.odt](https://www.cdc.gov.tw/File/Get/vwmsNvaVyjg_UvtZpqrjOw ""附件3 申請文件檢查表.odt"") \n\n  * 2018-07-29  最後更新日期 2022/5/6",https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],348,cdc,1530
131,​確診個案解除隔離治療返家後，其接觸者如有生活上共同照顧之需求，須由該確診個案在家中照顧，該確診個案是否需再進行居家隔離?,​基於確診後3個月內再感染的機會低，參考美國CDC建議，\n\n解除隔離治療後之確診個案，於3個月內再接觸到其他感染個案，\n\n除有症狀惡化、免疫功能低下或有再暴觸其他新的病毒株之可能性(\n\n曾至風險國家或區域)等情況，無須對其再進行隔離。因此，\n\n該確診個案解除隔離治療返家後照顧其居家隔離之接觸者，\n\n仍可正常生活，無須隔離，\n\n惟須注意自身健康狀況並衛教採取適當防護措施，\n\n包括落實呼吸道衛生、勤洗手、佩戴口罩、良好衛生習慣，\n\n保持適當距離。 \n * 2018-07-29  最後更新日期 2021/7/13,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],349,cdc,521
132,原確診個案解除隔離治療返家後，其家庭接觸者於解除居家隔離後經檢驗陽性確診，原確診個案是否需再進行居家隔離?,基於確診後3個月內再感染的機會低，參考美國CDC建議，解除隔離治療後之確診個案，於3個月內再接觸到其他感染個案，除有下列情況之一，無須對其再進行隔離：\n\n  1.症狀惡化；\n\n  2.免疫功能低下者；\n\n  3.有再暴觸其他新的病毒株之可能性(曾至風險國家或區域)。 \n * 2018-07-29  最後更新日期 2021/7/6,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],350,cdc,301
133,設定疫情警戒標準的目的？,A1.保持社交距離，避免非必要、不特定人的接觸，是降低疫情傳播的最重要手段，依據社區感染狀況，包含感染來源已知或未知、未知感染源病例數、群聚事件數等指標，可研判社區傳播風險，做為調整前述手段嚴格程度的參考。隨著社區傳播風險提高，上述手段從勸導到強制，讓民眾提高警覺並配合，達到落實社交距離、減少接觸，降低傳播風險的目的。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],351,cdc,369
134,各級警戒的標準與目的？,1.第一級－出現境外移入導致之零星社區感染病例：已出現社區感染風險，須提高防範，落實防疫新生活運動，集會活動須嚴格落實風險評估及防疫規劃，否則強烈建議停辦。\n\n2.第二級－出現感染源不明之本土病例時：社區感染風險增加，先請無法落實戴口罩、保持社交距離等作為的場域(例如娛樂相關)改善作為，考慮關閉，停辦室內100人以上，室外500人以上之集會活動。\n\n3.第三級－單週出現 3 件以上社區群聚事件，或1 天確診 10 名以上感染源不明之本土病例：已有社區傳播，讓非維生必要的場域關閉，請民眾不要在營業場所逗留，盡快回家，停止室內5人以上，室外10人以上之聚會活動。\n\n4.第四級－本土病例數快速增加（14天內，平均每日新增確診100名以上病例），且一半以上找不到傳染鏈：已有廣泛性的社區傳播，所有人非必要不得外出，停止所有聚會活動。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],352,cdc,792
135,第二級與第三級警戒都實施集會活動限制，如果要辦活動應該如何進行?,1.第二級警戒區域，原則上停辦室內100人以上、室外500人以上之集會活動，如果活動的規模大於前述人數，應就辦理風險及活動之必要性、不可取代性等謹慎進行評估，如果確實有舉辦之必要，同時能採「固定座位且為梅花座、落實實聯制、全程佩戴口罩、禁止飲食」等措施，得提報防疫計畫報請地方主管機關核准後辦理。\n\n2.第三級警戒區域，應避免不必要之集會活動，如果經評估屬於重要、不可取代之集會活動，確實有舉辦之必要，仍應儘量縮小規模，不得超過室內100人、室外500人，且應嚴格落實「固定座位且為梅花座、實聯制、全程佩戴口罩、禁止飲食」等防疫措施。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],353,cdc,551
136,第三級警戒區域實施聚會限制，範圍包括學校、辦公室、營業場所嗎？,A4.室內聚會不得超過5人(含)、室外不得超過10人(含)之限制僅限在家聚會、社交聚會，另在家聚會之人數限制計算原則，係該家戶內所有居住成員以1人計，外來訪客最多3人。\n\n至於學校、營業場所、公司行號、公務機關仍維持正常運作，且須積極落實戴口罩、量體溫、手部消毒、實聯制、保持社交距離等防疫措施。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],354,cdc,305
137,1.因應目前雙北地區升為三級，其餘地區維持二級，全國有哪些營業場所須暫停營業、場所須關閉、活動須停辦?,1.無法落實全程佩戴口罩，容易與不特定人長時間、近距離接觸的休閒娛樂場所，全面暫停營業，包括歌廳、舞廳、夜總會、俱樂部、酒家、酒吧、酒店(廊)、錄影節目帶播映場所(MTV)、視聽歌唱場所(KTV)、理容院(觀光理髮、視聽理容)、指壓按摩場所、健身休閒中心(含提供指壓、三溫暖等設施之美容瘦身場所)、保齡球館、撞球場、健身中心(含國民運動中心)、室內螢幕式高爾夫練習場、遊藝場所、電子遊戲場、資訊休閒場所及其他類似場所。\n\n2.無法落實全程佩戴口罩，容易與不特定人長時間、近距離接觸的進香團與遶境相關活動，全面停止，包括寺院、宮廟、教堂(教會)及其他類似場所之活動應落實實聯制與社交距離並加強清消。\n\n3.全國中、小學校園停止對外開放。\n\n4.全國社團停止交接活動。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],355,cdc,697
138,2.第三級警戒的雙北地區，還有哪些場所需配合關閉？,A.除關閉休閒娛樂場所(參見Q３-1)外，同時關閉下列2類場所，主要特性為人數較多，難以與不特定人持續有效保持社交距離：\n\n1.觀展觀賽場所：包括展覽場、電影片映演場所(戲院、電影院)、集會堂、體育館、活動中心、展演場所(音樂廳、表演廳、博物館、美術館、陳列館、史蹟資料館、紀念館)、室內溜冰場、室內游泳池、遊樂園、專營兒童遊戲場、休閒麻將館及其他類似場所。\n\n2.教育學習場域：包括社區大學、樂齡學習中心、訓練班、K書中心、社會教育機構(社會教育館、科學教育館、圖書館)及老人共餐活動中心與日間照顧中心等其他類似場所。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],356,cdc,561
139,1.第三級警戒區內之民眾須遵守那些防疫規範?,A.請民眾落實下列個人防疫措施，以維護自身及他人健康安全：\n\n1.外出時全程佩戴口罩。\n\n2.避免不必要移動、活動或集會。除非上班上學等必要，否則請減少在第二、第三級警戒區域間的移動。\n\n3.停止室內5人以上、室外10人以上之家庭聚會(同住者除外)及社交聚會。\n\n4.加強自我健康監測，有症狀應就醫。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],357,cdc,304
140,2.第三級警戒區內之賣場或其他營業場所須遵守那些防疫規範?,1.可開放之營業場所需落實實聯制、人流管制，戴口罩、保持社交距離等防疫措施。\n\n2.落實入口處提供酒精消毒顧客雙手，並應暫停使用點餐面板、簽名筆等容易傳播病毒之設備器具。儘量考慮啟用自動化設備(例如設定感應或開門營業)，減少顧客輪流接觸之機會。門把、廁所按鈕、水龍頭等顧客頻繁會接觸之設備應每整點消毒一次。賣場的推車手把並應頻繁消毒。\n\n3.結帳時應以地上標示或其他方式維持足夠的社交距離。若無法保持社交距離，則應進行入場「總量管制」。\n\n4.有明顯上呼吸道症狀之顧客應勸導改為外帶，並確保其全程佩戴口罩及保持雙手消毒清潔。\n\n5.不當的清潔工作，不僅無法維護清潔，更可能成為辦公區內病毒四處散播之途徑，故務必加強外包清潔人員之清潔消毒觀念，督導外包業者並加強監督。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],358,cdc,759
